Id,SalePrice
2735,133410.72372203902
2736,144311.14706619992
2737,114335.78929894953
2738,129845.85574452393
2739,163788.49833179684
2740,145914.58142219624
2741,129031.45944322878
2742,163141.97490145708
2743,144705.1473621321
2744,165747.61049955105
2745,156049.38184630242
2746,126310.12684717705
2747,158880.46652150154
2748,111708.24958059052
2749,136368.3418595316
2750,112919.41092291591
2751,130259.98040412832
2752,231201.9254745196
2753,170046.5885868061
2754,237836.91344208783
2755,134935.37259191438
2756,61234.72145882831
2757,44370.784434123896
2758,71999.70618894533
2759,163660.20683989208
2760,107808.0430980192
2761,140458.50209848676
2762,140383.3369449561
2763,228446.70141607593
2764,186970.93593244697
2765,300264.2756735615
2766,115180.19651888171
2767,47206.70714577427
2768,102576.8031593638
2769,123439.93651018734
2770,173202.042671761
2771,100296.31451922725
2772,85638.8247187105
2773,145432.19283870794
2774,144350.42632666603
2775,116519.04604954063
2776,154049.4149700636
2777,160111.82713653054
2778,139771.50144459074
2779,91962.06151042925
2780,112598.69378405996
2781,91016.02874509199
2782,78421.83692629077
2783,82317.84959869739
2784,97207.89671859774
2785,113508.83164017252
2786,36464.220468130894
2787,120606.78850792581
2788,40745.25329135684
2789,186080.99971803557
2790,91817.44970159954
2791,99795.70000505075
2792,29981.207366274204
2793,183948.63095219666
2794,64545.50614852575
2795,116367.7565858413
2796,81053.86461828533
2797,213280.9808997726
2798,119462.0083864457
2799,109813.03993820562
2800,54887.92030270002
2801,113853.34985386883
2802,133415.89167824527
2803,167121.85765785328
2804,143919.74526601215
2805,104089.31420504884
2806,71407.93266670452
2807,177152.9448218895
2808,147242.38961799443
2809,125415.35424675047
2810,128586.82630248577
2811,162699.35803024308
2812,168956.19971391722
2813,147974.34050036105
2814,148357.06287613488
2815,91268.34342463897
2816,244358.90586983413
2817,151844.73908612528
2818,118760.54689779133
2819,196082.78792524338
2820,126094.7707719598
2821,109816.16150009306
2822,201322.53446638002
2823,297661.91199721466
2824,164967.74951165006
2825,163140.57547970605
2826,124738.72223548079
2827,129628.76832821919
2828,236468.68240372604
2829,230940.46077554696
2830,229870.42934998916
2831,203108.79941522516
2832,243554.33970495733
2833,273211.195846678
2834,220672.62105544703
2835,222974.90161343524
2836,196948.3870410754
2837,183429.67459126725
2838,135000.383840675
2839,180463.6112210094
2840,207847.53843269986
2841,212605.7714353914
2842,234966.2065321412
2843,155080.8788709659
2844,180438.00860234583
2845,111042.39371186099
2846,214037.88596190605
2847,209561.201513584
2848,245555.6848135898
2849,207285.8305661995
2850,291359.4452143244
2851,230937.434642958
2852,249703.7070598593
2853,236871.61604080675
2854,154184.40894727735
2855,220656.76689570257
2856,205760.13677498745
2857,197633.40750764566
2858,216211.0409257356
2859,113020.52744044922
2860,114586.70855406625
2861,143142.76877013035
2862,216405.3145653808
2863,136351.722612184
2864,251440.55734956358
2865,141788.15441689617
2866,187734.19831586466
2867,68536.16406234726
2868,124681.80528176879
2869,103419.26947832992
2870,132124.97682307241
2871,70374.22040912323
2872,-1421.8631075039739
2873,84997.05864716577
2874,138616.31354353554
2875,120278.09811890591
2876,189465.92791646323
2877,135071.41226859577
2878,155173.9600381574
2879,128335.3318900112
2880,88401.34777089185
2881,140528.84654361452
2882,160558.75451243692
2883,181437.09877449018
2884,204152.0714034494
2885,170777.64202852082
2886,218553.4022861435
2887,115134.7036673571
2888,143109.08659044723
2889,30726.14265495306
2890,55492.20883288444
2891,137792.28294822457
2892,27999.79497245606
2893,68704.18593667122
2894,31560.039638131042
2895,274600.1102056268
2896,259856.65176744293
2897,208773.31751984055
2898,167951.10095071187
2899,226877.01532602496
2900,163204.81653224886
2901,229192.79506442696
2902,201374.77316432563
2903,304819.14242017106
2904,318441.4342308538
2905,44759.6975724122
2906,238171.77548887208
2907,96895.60165512585
2908,118174.97566376883
2909,150028.60540781124
2910,49685.49560368317
2911,54918.54079388408
2912,154582.1551409997
2913,59421.75047963066
2914,44286.84489054931
2915,53514.601444344036
2916,63726.42603101418
2917,176166.67043597158
2918,100118.18014296214
2919,252794.6611367187
